2019-01-06 22:37:46  | [93mWelcome to Korbit Salon ^^[0m
xrp                  | trade_in_use 680.1588 coins | available 0.0 coins 
xrp                  | open_orders | id:  14444799 type: ask 
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:37:46  | My Order List is  [] 
2019-01-06 22:37:46  | My Trader List is  OrderedDict([('dongwkim-trader1', False), ('dongwkim-trader2', False), ('dongwkim-trader3', False), ('dongwkim-trader4', False), ('dongwkim-trader5', False)]) 
2019-01-06 22:37:46  | Spawn Trader  dongwkim-trader1 
2019-01-06 22:37:46  | Current Trader is dongwkim-trader1
2019-01-06 22:37:46  | Get Last Order from Redis
2019-01-06 22:35:36  | TEST  | Price: p:401.0/b:400.7/a:401.2/l:391 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   0(0.1%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.8/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 01:56:34  | TEST  | Price: p:399.8/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -1(-0.2%)/  -0(-0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,157  
2019-01-07 02:02:22  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:22  | TEST  | Price: p:400.2/b:399.8/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:22  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:26  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:27  | TEST  | Price: p:400.2/b:399.8/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:26  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:27  | TEST  | Price: p:400.2/b:399.8/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:27  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:27  | TEST  | Price: p:400.2/b:399.8/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:27  | TEST  | Price: p:400.2/b:399.9/a:400.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.2/a:400.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.2/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:   -0(-0.1%)/   0(0.0%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.3/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    0(0.0%)/   0(0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.4/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    0(0.0%)/   0(0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.4/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    0(0.0%)/   0(0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:02:38  | TEST  | Price: p:400.2/b:400.4/a:400.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    0(0.0%)/   0(0.1%)/   0(0.0%) Avg:  400/ 400 | deal (0) | bal:368,429  
2019-01-07 02:03:07  | TEST  | Price: p:400.5/b:400.5/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    0(0.1%)/   1(0.2%)/   0(0.1%) Avg:  400/ 400 | deal (0) | bal:368,633  
2019-01-07 02:03:07  | TEST  | Price: p:400.5/b:400.4/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 400 | deal (0) | bal:368,633  
2019-01-07 02:03:10  | TEST  | Price: p:401.0/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 400 | deal (0) | bal:368,973  
2019-01-07 02:03:12  | TEST  | Price: p:401.5/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   2(0.4%)/   1(0.3%) Avg:  400/ 400 | deal (0) | bal:369,313  
2019-01-07 02:03:12  | TEST  | Price: p:401.5/b:401.4/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   2(0.4%)/   1(0.3%) Avg:  400/ 400 | deal (0) | bal:369,313  
2019-01-07 02:03:14  | TEST  | Price: p:401.5/b:401.4/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   2(0.4%)/   1(0.3%) Avg:  400/ 400 | deal (0) | bal:369,313  
2019-01-07 02:03:19  | TEST  | Price: p:401.4/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:369,245  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:400.4/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:400.5/a:401.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:400.5/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:400.6/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:19  | TEST  | Price: p:401.0/b:400.5/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:03:31  | TEST  | Price: p:401.2/b:400.6/a:401.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:369,109  
2019-01-07 02:03:31  | TEST  | Price: p:401.2/b:401.0/a:401.2/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:369,109  
2019-01-07 02:03:31  | TEST  | Price: p:401.2/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   1(0.2%) Avg:  400/ 401 | deal (0) | bal:369,109  
2019-01-07 02:03:31  | TEST  | Price: p:401.2/b:401.0/a:401.3/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,109  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:401.0/a:401.3/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.4/a:400.9/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.4/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.2/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:399.5/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.1/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.2/a:400.8/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.3/a:400.9/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.3/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.4/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.3/a:401.0/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.5/a:401.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.4/a:401.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:04:30  | TEST  | Price: p:401.0/b:400.5/a:401.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:400.5/a:401.1/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:400.7/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:400.8/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:400.8/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:400.9/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:05:18  | TEST  | Price: p:401.1/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.3%)/   1(0.3%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:369,041  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  400/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.4/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.2/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.3/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.1/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
2019-01-07 02:06:54  | TEST  | Price: p:401.0/b:401.0/a:401.5/l:390 | Buy/Sell/Vol: 0.000000/0.000000/0.000 | Delta:    1(0.2%)/   1(0.2%)/   0(0.0%) Avg:  401/ 401 | deal (0) | bal:368,973  
